SOURCE,RELATION,TARGET,CATEGORY_CODE,CATEGORY_NAME,IS_CONNECTED_TO_ROOT,
container,HN,case,43211711,Scanners,true
collection,HN,pack,43211711,Scanners,true
position,HN,stand,43211711,Scanners,true
position,SN,side,43211711,Scanners,true
side,SN,position,43211711,Scanners,false
table,HN,stand,43211711,Scanners,true
peripheral,HN,printer,43211711,Scanners,true
peripheral,HN,scanner,43211711,Scanners,true
machine,HN,printer,43211711,Scanners,true
device,HN,keyboard,43211711,Scanners,true
device,HN,applicator,43211711,Scanners,true
device,HN,scanner,43211711,Scanners,true
label,HN,applicator,43211711,Scanners,true
robot,HN,applicator,43211711,Scanners,true
pressure,HN,applicator,43211711,Scanners,true
optical_disk,HN,dvd,43211711,Scanners,true
wheel,HN,roller,43211711,Scanners,true
cylinder,HN,roller,43211711,Scanners,true
system,HN,program,43211711,Scanners,true
publication,HN,magazine,43211711,Scanners,true
publication,SN,issue,43211711,Scanners,true
issue,SN,publication,43211711,Scanners,false
periodical,HN,magazine,43211711,Scanners,true
press,HN,magazine,43211711,Scanners,true
support,HN,program,43211711,Scanners,true
support,SN,maintenance,43211711,Scanners,true
support,HN,service,43211711,Scanners,true
maintenance,SN,support,43211711,Scanners,false
clean,HN,roller,43211711,Scanners,true
film,HN,roller,43211711,Scanners,true
warranty,HN,service,43211711,Scanners,true
optical,HN,dvd,43211711,Scanners,true
disk,HN,dvd,43211711,Scanners,true
