SOURCE,RELATION,TARGET,CATEGORY_CODE,CATEGORY_NAME,IS_CONNECTED_TO_ROOT,
component,HN,module,43212103,Dye sublimination printers,true
component,SN,part,43212103,Dye sublimination printers,true
part,SN,component,43212103,Dye sublimination printers,false
computer_circuit,HN,module,43212103,Dye sublimination printers,true
leader,HN,head,43212103,Dye sublimination printers,true
leader,SN,drawing_card,43212103,Dye sublimination printers,true
drawing_card,SN,leader,43212103,Dye sublimination printers,false
domestic_animal,HN,head,43212103,Dye sublimination printers,true
foam,HN,head,43212103,Dye sublimination printers,true
individual,HN,head,43212103,Dye sublimination printers,true
individual,SN,single,43212103,Dye sublimination printers,true
single,SN,individual,43212103,Dye sublimination printers,false
drug_user,HN,head,43212103,Dye sublimination printers,true
striker,HN,head,43212103,Dye sublimination printers,true
striker,SN,hitter,43212103,Dye sublimination printers,true
hitter,SN,striker,43212103,Dye sublimination printers,false
formation,HN,head,43212103,Dye sublimination printers,true
formation,SN,constitution,43212103,Dye sublimination printers,true
constitution,SN,formation,43212103,Dye sublimination printers,false
pressure,HN,head,43212103,Dye sublimination printers,true
pressure,SN,coerce,43212103,Dye sublimination printers,true
coerce,SN,pressure,43212103,Dye sublimination printers,false
worth,HN,head,43212103,Dye sublimination printers,true
worth,SN,deserving,43212103,Dye sublimination printers,true
deserving,SN,worth,43212103,Dye sublimination printers,false
structure,HN,head,43212103,Dye sublimination printers,true
structure,SN,social_organization,43212103,Dye sublimination printers,true
social_organization,SN,structure,43212103,Dye sublimination printers,false
point,HN,head,43212103,Dye sublimination printers,true
point,SN,item,43212103,Dye sublimination printers,true
item,SN,point,43212103,Dye sublimination printers,false
top,HN,head,43212103,Dye sublimination printers,false
turn,HN,top,43212103,Dye sublimination printers,true
turn,SN,rotate,43212103,Dye sublimination printers,true
rotate,SN,turn,43212103,Dye sublimination printers,false
projection,HN,head,43212103,Dye sublimination printers,true
projection,SN,protrusion,43212103,Dye sublimination printers,true
protrusion,SN,projection,43212103,Dye sublimination printers,false
company,HN,head,43212103,Dye sublimination printers,true
company,SN,caller,43212103,Dye sublimination printers,true
caller,SN,company,43212103,Dye sublimination printers,false
object,HN,head,43212103,Dye sublimination printers,true
object,SN,aim,43212103,Dye sublimination printers,true
aim,SN,object,43212103,Dye sublimination printers,false
paper,HN,card,43212103,Dye sublimination printers,true
paper,SN,newspaper,43212103,Dye sublimination printers,true
newspaper,SN,paper,43212103,Dye sublimination printers,false
correspondence,HN,card,43212103,Dye sublimination printers,true
correspondence,SN,agreement,43212103,Dye sublimination printers,true
agreement,SN,correspondence,43212103,Dye sublimination printers,false
record,HN,card,43212103,Dye sublimination printers,true
record,SN,phonograph_record,43212103,Dye sublimination printers,true
phonograph_record,SN,record,43212103,Dye sublimination printers,false
cardboard,HN,card,43212103,Dye sublimination printers,true
cardboard,SN,unlifelike,43212103,Dye sublimination printers,true
unlifelike,SN,cardboard,43212103,Dye sublimination printers,false
substitution,HN,replacement,43212103,Dye sublimination printers,true
peripheral,HN,printer,43212103,Dye sublimination printers,true
peripheral,SN,peripheral_device,43212103,Dye sublimination printers,true
peripheral_device,SN,peripheral,43212103,Dye sublimination printers,false
machine,HN,printer,43212103,Dye sublimination printers,true
machine,SN,car,43212103,Dye sublimination printers,true
car,SN,machine,43212103,Dye sublimination printers,false
skilled_worker,HN,printer,43212103,Dye sublimination printers,true
skilled_worker,HN,laminator,43212103,Dye sublimination printers,true
approach,HN,chip,43212103,Dye sublimination printers,true
approach,SN,overture,43212103,Dye sublimination printers,true
overture,SN,approach,43212103,Dye sublimination printers,false
semiconductor_device,HN,chip,43212103,Dye sublimination printers,true
fake,HN,chip,43212103,Dye sublimination printers,true
fake,SN,imposter,43212103,Dye sublimination printers,true
imposter,SN,fake,43212103,Dye sublimination printers,false
float,HN,chip,43212103,Dye sublimination printers,true
float,SN,ice-cream_soda,43212103,Dye sublimination printers,true
ice-cream_soda,SN,float,43212103,Dye sublimination printers,false
magazine,HN,chip,43212103,Dye sublimination printers,true
magazine,SN,cartridge_holder,43212103,Dye sublimination printers,true
cartridge_holder,SN,magazine,43212103,Dye sublimination printers,false
droppings,HN,chip,43212103,Dye sublimination printers,true
contra,HN,chip,43212103,Dye sublimination printers,true
textbook,HN,reader,43212103,Dye sublimination printers,true
textbook,SN,casebook,43212103,Dye sublimination printers,true
casebook,SN,textbook,43212103,Dye sublimination printers,false
bake,HN,reader,43212103,Dye sublimination printers,true
bake,SN,broil,43212103,Dye sublimination printers,true
broil,SN,bake,43212103,Dye sublimination printers,false
person,HN,reader,43212103,Dye sublimination printers,true
literate,HN,reader,43212103,Dye sublimination printers,true
scholar,HN,reader,43212103,Dye sublimination printers,true
scholar,SN,learner,43212103,Dye sublimination printers,true
learner,SN,scholar,43212103,Dye sublimination printers,false
bird,HN,roller,43212103,Dye sublimination printers,true
bird,SN,shuttlecock,43212103,Dye sublimination printers,true
shuttlecock,SN,bird,43212103,Dye sublimination printers,false
wheel,HN,roller,43212103,Dye sublimination printers,true
wheel,SN,rack,43212103,Dye sublimination printers,true
rack,SN,wheel,43212103,Dye sublimination printers,false
cylinder,HN,roller,43212103,Dye sublimination printers,true
