SOURCE,RELATION,TARGET,CATEGORY_CODE,CATEGORY_NAME,IS_CONNECTED_TO_ROOT,
flip,SN,flip_out,43211508,Personal computers,true
throe,HN,flip,43211508,Personal computers,true
diva,SN,prima_donna,43211508,Personal computers,true
diva,SN,flip,43211508,Personal computers,true
prima_donna,SN,diva,43211508,Personal computers,false
flip_out,SN,flip,43211508,Personal computers,false
extortion,HN,protection,43211508,Personal computers,true
extortion,SN,blackmail,43211508,Personal computers,true
blackmail,SN,extortion,43211508,Personal computers,false
activity,HN,protection,43211508,Personal computers,true
activity,SN,bodily_process,43211508,Personal computers,true
bodily_process,SN,activity,43211508,Personal computers,false
imposition,HN,protection,43211508,Personal computers,true
imposition,SN,burden,43211508,Personal computers,true
burden,SN,imposition,43211508,Personal computers,false
security,HN,protection,43211508,Personal computers,true
security,SN,safety,43211508,Personal computers,true
safety,SN,security,43211508,Personal computers,false
area,HN,quad,43211508,Personal computers,true
area,SN,sphere,43211508,Personal computers,true
sphere,SN,area,43211508,Personal computers,false
type,HN,quad,43211508,Personal computers,true
type,SN,character,43211508,Personal computers,true
character,SN,type,43211508,Personal computers,false
computer_graphic,HN,graphic,43211508,Personal computers,true
suite,HN,studio,43211508,Personal computers,true
suite,SN,cortege,43211508,Personal computers,true
cortege,SN,suite,43211508,Personal computers,false
computer,HN,desktop,43211508,Personal computers,true
computer,SN,calculator,43211508,Personal computers,true
computer,HN,notebook,43211508,Personal computers,true
personal_computer,HN,computer,43211508,Personal computers,true
color,HN,brown,43211508,Personal computers,true
color,SN,semblance,43211508,Personal computers,true
color,HN,black,43211508,Personal computers,true
semblance,SN,color,43211508,Personal computers,false
fastener,HN,lock,43211508,Personal computers,true
restraint,HN,lock,43211508,Personal computers,true
restraint,SN,chasteness,43211508,Personal computers,true
chasteness,SN,restraint,43211508,Personal computers,false
mechanism,HN,lock,43211508,Personal computers,true
wrestling_hold,HN,lock,43211508,Personal computers,true
mechanical_device,HN,lock,43211508,Personal computers,true
portable_computer,HN,laptop,43211508,Personal computers,true
happen,HN,flash,43211508,Personal computers,true
happen,SN,find,43211508,Personal computers,true
find,SN,happen,43211508,Personal computers,false
photographic_equipment,HN,flash,43211508,Personal computers,true
lamp,HN,flash,43211508,Personal computers,true
light,HN,flash,43211508,Personal computers,true
light,SN,sparkle,43211508,Personal computers,true
sparkle,SN,light,43211508,Personal computers,false
patch,HN,flash,43211508,Personal computers,true
patch,SN,temporary_hookup,43211508,Personal computers,true
temporary_hookup,SN,patch,43211508,Personal computers,false
experience,HN,flash,43211508,Personal computers,true
experience,SN,have,43211508,Personal computers,true
have,SN,experience,43211508,Personal computers,false
man,HN,black,43211508,Personal computers,true
man,SN,world,43211508,Personal computers,true
world,SN,man,43211508,Personal computers,false
video_game,HN,black,43211508,Personal computers,true
video_game,SN,computer_game,43211508,Personal computers,true
computer_game,SN,video_game,43211508,Personal computers,false
clothe,HN,black,43211508,Personal computers,true
clothe,SN,dress,43211508,Personal computers,true
dress,SN,clothe,43211508,Personal computers,false
display,HN,window,43211508,Personal computers,true
display,SN,expose,43211508,Personal computers,true
expose,SN,display,43211508,Personal computers,false
panel,HN,window,43211508,Personal computers,true
panel,SN,empanel,43211508,Personal computers,true
empanel,SN,panel,43211508,Personal computers,false
portal,HN,window,43211508,Personal computers,true
portal,SN,portal_vein,43211508,Personal computers,true
portal_vein,SN,portal,43211508,Personal computers,false
film,HN,window,43211508,Personal computers,true
film,SN,movie,43211508,Personal computers,true
movie,SN,film,43211508,Personal computers,false
open,HN,window,43211508,Personal computers,true
open,SN,clear,43211508,Personal computers,true
clear,SN,open,43211508,Personal computers,false
wall,HN,window,43211508,Personal computers,true
wall,SN,rampart,43211508,Personal computers,true
rampart,SN,wall,43211508,Personal computers,false
heating_element,HN,burner,43211508,Personal computers,true
apparatus,HN,burner,43211508,Personal computers,true
apparatus,SN,setup,43211508,Personal computers,true
setup,SN,apparatus,43211508,Personal computers,false
calculator,SN,computer,43211508,Personal computers,false
computer_keyboard,HN,keyboard,43211508,Personal computers,true
sample,HN,core,43211508,Personal computers,true
sample,SN,sample_distribution,43211508,Personal computers,true
sample_distribution,SN,sample,43211508,Personal computers,false
picture,HN,glossy,43211508,Personal computers,true
picture,SN,ikon,43211508,Personal computers,true
ikon,SN,picture,43211508,Personal computers,false
bake,HN,reader,43211508,Personal computers,true
bake,SN,broil,43211508,Personal computers,true
bake,HN,folio,43211508,Personal computers,true
broil,SN,bake,43211508,Personal computers,false
person,HN,reader,43211508,Personal computers,true
literate,HN,reader,43211508,Personal computers,true
scholar,HN,reader,43211508,Personal computers,true
scholar,SN,learner,43211508,Personal computers,true
learner,SN,scholar,43211508,Personal computers,false
fight,HN,brush,43211508,Personal computers,true
fight,SN,battle,43211508,Personal computers,true
battle,SN,fight,43211508,Personal computers,false
hair_care,HN,brush,43211508,Personal computers,true
electrical_device,HN,brush,43211508,Personal computers,true
contact,HN,brush,43211508,Personal computers,true
contact,SN,reach,43211508,Personal computers,true
reach,SN,contact,43211508,Personal computers,false
touch,HN,brush,43211508,Personal computers,true
touch,SN,equal,43211508,Personal computers,true
equal,SN,touch,43211508,Personal computers,false
tail,HN,brush,43211508,Personal computers,true
tail,SN,fag_end,43211508,Personal computers,true
fag_end,SN,tail,43211508,Personal computers,false
vegetation,HN,brush,43211508,Personal computers,true
implement,HN,brush,43211508,Personal computers,true
implement,SN,enforce,43211508,Personal computers,true
enforce,SN,implement,43211508,Personal computers,false
dental_care,HN,brush,43211508,Personal computers,true
pain,HN,smart,43211508,Personal computers,true
pain,SN,annoyance,43211508,Personal computers,true
annoyance,SN,pain,43211508,Personal computers,false
company,HN,smart,43211508,Personal computers,true
company,SN,caller,43211508,Personal computers,true
caller,SN,company,43211508,Personal computers,false
contest,HN,series,43211508,Personal computers,true
contest,SN,competition,43211508,Personal computers,true
competition,SN,contest,43211508,Personal computers,false
connection,HN,series,43211508,Personal computers,true
connection,SN,joining,43211508,Personal computers,true
joining,SN,connection,43211508,Personal computers,false
order,HN,series,43211508,Personal computers,false
order,SN,decree,43211508,Personal computers,false
decree,SN,order,43211508,Personal computers,false
taxonomic_group,HN,order,43211508,Personal computers,true
group,HN,series,43211508,Personal computers,true
group,SN,band,43211508,Personal computers,true
group,HN,edition,43211508,Personal computers,true
band,SN,group,43211508,Personal computers,false
artifact,HN,workstation,43211508,Personal computers,true
digital_computer,HN,workstation,43211508,Personal computers,true
limb,HN,arm,43211508,Personal computers,true
armrest,HN,arm,43211508,Personal computers,true
appendage,HN,arm,43211508,Personal computers,true
appendage,SN,process,43211508,Personal computers,true
process,SN,appendage,43211508,Personal computers,false
projection,HN,arm,43211508,Personal computers,true
projection,SN,protrusion,43211508,Personal computers,true
protrusion,SN,projection,43211508,Personal computers,false
holder,HN,arm,43211508,Personal computers,true
holder,SN,bearer,43211508,Personal computers,true
bearer,SN,holder,43211508,Personal computers,false
issue,HN,edition,43211508,Personal computers,true
issue,SN,offspring,43211508,Personal computers,true
offspring,SN,issue,43211508,Personal computers,false
impression,HN,edition,43211508,Personal computers,true
impression,SN,mental_picture,43211508,Personal computers,true
mental_picture,SN,impression,43211508,Personal computers,false
paper,HN,card,43211508,Personal computers,true
paper,SN,newspaper,43211508,Personal computers,true
newspaper,SN,paper,43211508,Personal computers,false
record,HN,card,43211508,Personal computers,true
record,SN,phonograph_record,43211508,Personal computers,true
phonograph_record,SN,record,43211508,Personal computers,false
part,HN,bit,43211508,Personal computers,true
part,SN,separate,43211508,Personal computers,true
separate,SN,part,43211508,Personal computers,false
fragment,HN,bit,43211508,Personal computers,true
fragment,SN,break_up,43211508,Personal computers,true
break_up,SN,fragment,43211508,Personal computers,false
news_article,HN,lead,43211508,Personal computers,true
score,HN,lead,43211508,Personal computers,true
score,SN,sexual_conquest,43211508,Personal computers,true
sexual_conquest,SN,score,43211508,Personal computers,false
evidence,HN,lead,43211508,Personal computers,true
evidence,SN,tell,43211508,Personal computers,true
tell,SN,evidence,43211508,Personal computers,false
leadership,HN,lead,43211508,Personal computers,true
angle,HN,lead,43211508,Personal computers,true
angle,SN,lean,43211508,Personal computers,true
lean,SN,angle,43211508,Personal computers,false
turn,HN,lead,43211508,Personal computers,true
turn,SN,rotate,43211508,Personal computers,true
rotate,SN,turn,43211508,Personal computers,false
position,HN,lead,43211508,Personal computers,true
position,SN,side,43211508,Personal computers,true
side,SN,position,43211508,Personal computers,false
section,HN,lead,43211508,Personal computers,true
section,SN,division,43211508,Personal computers,true
division,SN,section,43211508,Personal computers,false
strip,HN,lead,43211508,Personal computers,true
strip,SN,plunder,43211508,Personal computers,true
plunder,SN,strip,43211508,Personal computers,false
