SOURCE,RELATION,TARGET,CATEGORY_CODE,CATEGORY_NAME,IS_CONNECTED_TO_ROOT,
mount,SN,climb,43211705,Game pads or joy sticks,true
build,SN,human_body,43211705,Game pads or joy sticks,true
build,SN,mount,43211705,Game pads or joy sticks,true
human_body,SN,build,43211705,Game pads or joy sticks,false
climb,SN,mount,43211705,Game pads or joy sticks,false
contest,HN,series,43211705,Game pads or joy sticks,true
contest,SN,competition,43211705,Game pads or joy sticks,true
competition,SN,contest,43211705,Game pads or joy sticks,false
connection,HN,series,43211705,Game pads or joy sticks,true
connection,SN,joining,43211705,Game pads or joy sticks,true
joining,SN,connection,43211705,Game pads or joy sticks,false
order,HN,series,43211705,Game pads or joy sticks,true
order,SN,decree,43211705,Game pads or joy sticks,true
decree,SN,order,43211705,Game pads or joy sticks,false
group,HN,series,43211705,Game pads or joy sticks,true
group,SN,band,43211705,Game pads or joy sticks,true
band,SN,group,43211705,Game pads or joy sticks,false
container,HN,case,43211705,Game pads or joy sticks,true
container,SN,cargo_container,43211705,Game pads or joy sticks,true
cargo_container,SN,container,43211705,Game pads or joy sticks,false
problem,HN,case,43211705,Game pads or joy sticks,true
problem,SN,trouble,43211705,Game pads or joy sticks,true
trouble,SN,problem,43211705,Game pads or joy sticks,false
happen,HN,case,43211705,Game pads or joy sticks,true
happen,SN,find,43211705,Game pads or joy sticks,true
find,SN,happen,43211705,Game pads or joy sticks,false
argument,HN,case,43211705,Game pads or joy sticks,false
argument,SN,argumentation,43211705,Game pads or joy sticks,false
argumentation,SN,argument,43211705,Game pads or joy sticks,false
fact,HN,case,43211705,Game pads or joy sticks,false
person,HN,case,43211705,Game pads or joy sticks,true
person,HN,key,43211705,Game pads or joy sticks,true
package,HN,pack,43211705,Game pads or joy sticks,true
package,SN,software,43211705,Game pads or joy sticks,true
package,SN,bundle,43211705,Game pads or joy sticks,true
software,SN,package,43211705,Game pads or joy sticks,false
collection,HN,pack,43211705,Game pads or joy sticks,true
collection,SN,solicitation,43211705,Game pads or joy sticks,true
solicitation,SN,collection,43211705,Game pads or joy sticks,false
bundle,HN,pack,43211705,Game pads or joy sticks,true
bundle,SN,package,43211705,Game pads or joy sticks,true
corrective,HN,pack,43211705,Game pads or joy sticks,true
corrective,SN,disciplinal,43211705,Game pads or joy sticks,true
disciplinal,SN,corrective,43211705,Game pads or joy sticks,false
paper,HN,card,43211705,Game pads or joy sticks,true
paper,SN,newspaper,43211705,Game pads or joy sticks,true
newspaper,SN,paper,43211705,Game pads or joy sticks,false
correspondence,HN,card,43211705,Game pads or joy sticks,true
correspondence,SN,agreement,43211705,Game pads or joy sticks,true
agreement,SN,correspondence,43211705,Game pads or joy sticks,false
record,HN,card,43211705,Game pads or joy sticks,false
record,SN,phonograph_record,43211705,Game pads or joy sticks,false
phonograph_record,SN,record,43211705,Game pads or joy sticks,false
part,HN,wheel,43211705,Game pads or joy sticks,true
part,SN,separate,43211705,Game pads or joy sticks,true
separate,SN,part,43211705,Game pads or joy sticks,false
machine,HN,wheel,43211705,Game pads or joy sticks,true
machine,SN,car,43211705,Game pads or joy sticks,true
car,SN,machine,43211705,Game pads or joy sticks,false
force,HN,wheel,43211705,Game pads or joy sticks,true
force,SN,coerce,43211705,Game pads or joy sticks,true
coerce,SN,force,43211705,Game pads or joy sticks,false
haulm,HN,wheel,43211705,Game pads or joy sticks,true
button,HN,key,43211705,Game pads or joy sticks,true
button,SN,release,43211705,Game pads or joy sticks,true
release,SN,button,43211705,Game pads or joy sticks,false
pitch,HN,key,43211705,Game pads or joy sticks,true
pitch,SN,sales_talk,43211705,Game pads or joy sticks,true
sales_talk,SN,pitch,43211705,Game pads or joy sticks,false
lever,HN,key,43211705,Game pads or joy sticks,true
lever,SN,pry,43211705,Game pads or joy sticks,true
lever,HN,pedal,43211705,Game pads or joy sticks,true
pry,SN,lever,43211705,Game pads or joy sticks,false
explanation,HN,key,43211705,Game pads or joy sticks,true
explanation,SN,clarification,43211705,Game pads or joy sticks,true
clarification,SN,explanation,43211705,Game pads or joy sticks,false
space,HN,key,43211705,Game pads or joy sticks,true
space,SN,quad,43211705,Game pads or joy sticks,true
quad,SN,space,43211705,Game pads or joy sticks,false
device,HN,key,43211705,Game pads or joy sticks,true
device,HN,charger,43211705,Game pads or joy sticks,true
thing,HN,key,43211705,Game pads or joy sticks,true
thing,SN,item,43211705,Game pads or joy sticks,true
item,SN,thing,43211705,Game pads or joy sticks,false
item,SN,point,43211705,Game pads or joy sticks,false
list,HN,key,43211705,Game pads or joy sticks,true
list,SN,number,43211705,Game pads or joy sticks,true
number,SN,list,43211705,Game pads or joy sticks,false
warhorse,HN,charger,43211705,Game pads or joy sticks,true
warhorse,SN,veteran,43211705,Game pads or joy sticks,true
veteran,SN,warhorse,43211705,Game pads or joy sticks,false
equipment,HN,recorder,43211705,Game pads or joy sticks,false
judge,HN,recorder,43211705,Game pads or joy sticks,true
judge,SN,estimate,43211705,Game pads or joy sticks,true
estimate,SN,judge,43211705,Game pads or joy sticks,false
