SOURCE,RELATION,TARGET,CATEGORY_CODE,CATEGORY_NAME,IS_CONNECTED_TO_ROOT,
screen,SN,lcd,43212001,Computer display glare screens,true
screen,HN,shield,43212001,Computer display glare screens,true
portable_computer,HN,laptop,43212001,Computer display glare screens,true
protective_covering,HN,shade,43212001,Computer display glare screens,true
protective_covering,HN,hood,43212001,Computer display glare screens,true
representation,HN,shade,43212001,Computer display glare screens,true
representation,SN,theatrical_performance,43212001,Computer display glare screens,true
man,HN,black,43212001,Computer display glare screens,true
man,SN,world,43212001,Computer display glare screens,true
clothe,SN,black,43212001,Computer display glare screens,true
clothe,HN,dress,43212001,Computer display glare screens,true
software,HN,pro,43212001,Computer display glare screens,true
cover,HN,hood,43212001,Computer display glare screens,true
cover,SN,covering,43212001,Computer display glare screens,true
roof,HN,hood,43212001,Computer display glare screens,true
roof,SN,ceiling,43212001,Computer display glare screens,true
neighborhood,SN,hood,43212001,Computer display glare screens,true
neighborhood,HN,vicinity,43212001,Computer display glare screens,true
vicinity,HN,neighborhood,43212001,Computer display glare screens,true
vicinity,SN,hood,43212001,Computer display glare screens,true
headdress,SN,hood,43212001,Computer display glare screens,true
headdress,HN,headgear,43212001,Computer display glare screens,true
computer_display,HN,display,43212001,Computer display glare screens,true
computer_display,SN,computer_screen,43212001,Computer display glare screens,true
reminder,SN,shades,43212001,Computer display glare screens,true
reminder,HN,admonisher,43212001,Computer display glare screens,true
shield,SN,screen,43212001,Computer display glare screens,false
theatrical_performance,SN,representation,43212001,Computer display glare screens,false
world,SN,man,43212001,Computer display glare screens,false
dress,SN,clothe,43212001,Computer display glare screens,false
covering,SN,cover,43212001,Computer display glare screens,false
ceiling,SN,roof,43212001,Computer display glare screens,false
headgear,SN,headdress,43212001,Computer display glare screens,false
computer_screen,SN,computer_display,43212001,Computer display glare screens,false
admonisher,SN,reminder,43212001,Computer display glare screens,false
