SOURCE,RELATION,TARGET,CATEGORY_CODE,CATEGORY_NAME,IS_CONNECTED_TO_ROOT,
plaything,HN,top,432119,Computer displays,true
intensity,HN,top,432119,Computer displays,true
intensity,SN,saturation,432119,Computer displays,true
saturation,SN,intensity,432119,Computer displays,false
cover,HN,top,432119,Computer displays,true
cover,SN,covering,432119,Computer displays,true
cover,HN,hood,432119,Computer displays,true
covering,SN,cover,432119,Computer displays,false
side,HN,top,432119,Computer displays,true
side,SN,English,432119,Computer displays,true
side,SN,position,432119,Computer displays,true
side,HN,front,432119,Computer displays,true
English,SN,side,432119,Computer displays,false
software,HN,top,432119,Computer displays,true
software,HN,rack,432119,Computer displays,true
software,SN,application,432119,Computer displays,true
turn,HN,top,432119,Computer displays,true
turn,SN,rotate,432119,Computer displays,true
turn,HN,lead,432119,Computer displays,true
rotate,SN,turn,432119,Computer displays,false
platform,HN,top,432119,Computer displays,true
platform,SN,podium,432119,Computer displays,true
podium,SN,platform,432119,Computer displays,false
woman's_clothing,HN,top,432119,Computer displays,true
computer_graphic,HN,graphic,432119,Computer displays,true
plan,HN,medical,432119,Computer displays,true
plan,SN,design,432119,Computer displays,true
design,SN,plan,432119,Computer displays,false
suite,HN,studio,432119,Computer displays,true
suite,SN,cortege,432119,Computer displays,true
cortege,SN,suite,432119,Computer displays,false
computer_hardware,HN,hardware,432119,Computer displays,true
computer,HN,switch,432119,Computer displays,true
computer,SN,calculator,432119,Computer displays,true
junk,SN,debris,432119,Computer displays,true
junk,SN,computer,432119,Computer displays,true
debris,SN,junk,432119,Computer displays,false
machine,SN,car,432119,Computer displays,true
machine,SN,computer,432119,Computer displays,true
car,SN,machine,432119,Computer displays,false
telecommunication,HN,wireless,432119,Computer displays,true
telecommunication,SN,telecom,432119,Computer displays,true
telecom,SN,telecommunication,432119,Computer displays,false
band,HN,tool,432119,Computer displays,true
band,SN,isthmus,432119,Computer displays,true
band,SN,group,432119,Computer displays,true
isthmus,SN,band,432119,Computer displays,false
implement,HN,tool,432119,Computer displays,true
implement,SN,enforce,432119,Computer displays,true
enforce,SN,implement,432119,Computer displays,false
device,HN,tool,432119,Computer displays,true
device,HN,sensor,432119,Computer displays,true
device,HN,kit,432119,Computer displays,true
container,HN,drawer,432119,Computer displays,true
container,SN,cargo_container,432119,Computer displays,true
cargo_container,SN,container,432119,Computer displays,false
storage_device,HN,drawer,432119,Computer displays,true
storage_device,SN,memory_device,432119,Computer displays,true
memory_device,SN,storage_device,432119,Computer displays,false
money_handler,HN,drawer,432119,Computer displays,true
