SOURCE,RELATION,TARGET,CATEGORY_CODE,CATEGORY_NAME,IS_CONNECTED_TO_ROOT,
brightness,HN,flash,43211609,Universal serial bus hubs or connectors,true
brightness,SN,luminosity,43211609,Universal serial bus hubs or connectors,true
luminosity,SN,brightness,43211609,Universal serial bus hubs or connectors,false
happen,HN,flash,43211609,Universal serial bus hubs or connectors,true
happen,SN,find,43211609,Universal serial bus hubs or connectors,true
happen,HN,case,43211609,Universal serial bus hubs or connectors,true
find,SN,happen,43211609,Universal serial bus hubs or connectors,false
photographic_equipment,HN,flash,43211609,Universal serial bus hubs or connectors,true
lamp,HN,flash,43211609,Universal serial bus hubs or connectors,true
light,HN,flash,43211609,Universal serial bus hubs or connectors,true
light,SN,sparkle,43211609,Universal serial bus hubs or connectors,true
sparkle,SN,light,43211609,Universal serial bus hubs or connectors,false
patch,HN,flash,43211609,Universal serial bus hubs or connectors,true
patch,SN,temporary_hookup,43211609,Universal serial bus hubs or connectors,true
temporary_hookup,SN,patch,43211609,Universal serial bus hubs or connectors,false
experience,HN,flash,43211609,Universal serial bus hubs or connectors,true
experience,SN,have,43211609,Universal serial bus hubs or connectors,true
have,SN,experience,43211609,Universal serial bus hubs or connectors,false
color,HN,black,43211609,Universal serial bus hubs or connectors,true
color,SN,semblance,43211609,Universal serial bus hubs or connectors,true
semblance,SN,color,43211609,Universal serial bus hubs or connectors,false
man,HN,black,43211609,Universal serial bus hubs or connectors,true
man,SN,world,43211609,Universal serial bus hubs or connectors,true
world,SN,man,43211609,Universal serial bus hubs or connectors,false
achromatic_color,HN,black,43211609,Universal serial bus hubs or connectors,true
video_game,HN,black,43211609,Universal serial bus hubs or connectors,true
video_game,SN,computer_game,43211609,Universal serial bus hubs or connectors,true
computer_game,SN,video_game,43211609,Universal serial bus hubs or connectors,false
clothe,HN,black,43211609,Universal serial bus hubs or connectors,true
clothe,SN,dress,43211609,Universal serial bus hubs or connectors,true
clothe,HN,accessory,43211609,Universal serial bus hubs or connectors,true
dress,SN,clothe,43211609,Universal serial bus hubs or connectors,false
request,HN,charge,43211609,Universal serial bus hubs or connectors,true
request,SN,asking,43211609,Universal serial bus hubs or connectors,true
asking,SN,request,43211609,Universal serial bus hubs or connectors,false
cost,HN,charge,43211609,Universal serial bus hubs or connectors,true
cost,SN,price,43211609,Universal serial bus hubs or connectors,true
price,SN,cost,43211609,Universal serial bus hubs or connectors,false
plead,HN,charge,43211609,Universal serial bus hubs or connectors,true
liability,HN,charge,43211609,Universal serial bus hubs or connectors,true
liability,SN,indebtedness,43211609,Universal serial bus hubs or connectors,true
indebtedness,SN,liability,43211609,Universal serial bus hubs or connectors,false
attack,HN,charge,43211609,Universal serial bus hubs or connectors,true
attack,SN,assail,43211609,Universal serial bus hubs or connectors,true
assail,SN,attack,43211609,Universal serial bus hubs or connectors,false
component,HN,accessory,43211609,Universal serial bus hubs or connectors,true
component,SN,part,43211609,Universal serial bus hubs or connectors,true
part,SN,component,43211609,Universal serial bus hubs or connectors,true
part,HN,hub,43211609,Universal serial bus hubs or connectors,true
part,SN,separate,43211609,Universal serial bus hubs or connectors,true
kind,HN,type,43211609,Universal serial bus hubs or connectors,true
kind,SN,genial,43211609,Universal serial bus hubs or connectors,true
genial,SN,kind,43211609,Universal serial bus hubs or connectors,false
character,HN,type,43211609,Universal serial bus hubs or connectors,true
character,SN,fictional_character,43211609,Universal serial bus hubs or connectors,true
fictional_character,SN,character,43211609,Universal serial bus hubs or connectors,false
bloc,HN,type,43211609,Universal serial bus hubs or connectors,true
causal_agent,HN,power,43211609,Universal serial bus hubs or connectors,true
rate,HN,power,43211609,Universal serial bus hubs or connectors,true
rate,SN,pace,43211609,Universal serial bus hubs or connectors,true
pace,SN,rate,43211609,Universal serial bus hubs or connectors,false
quality,HN,power,43211609,Universal serial bus hubs or connectors,true
quality,SN,timbre,43211609,Universal serial bus hubs or connectors,true
timbre,SN,quality,43211609,Universal serial bus hubs or connectors,false
bus_station,HN,station,43211609,Universal serial bus hubs or connectors,true
bus_station,SN,bus_terminal,43211609,Universal serial bus hubs or connectors,true
bus_terminal,SN,bus_station,43211609,Universal serial bus hubs or connectors,false
bake,HN,reader,43211609,Universal serial bus hubs or connectors,true
bake,SN,broil,43211609,Universal serial bus hubs or connectors,true
broil,SN,bake,43211609,Universal serial bus hubs or connectors,false
center,HN,hub,43211609,Universal serial bus hubs or connectors,true
center,SN,plaza,43211609,Universal serial bus hubs or connectors,true
plaza,SN,center,43211609,Universal serial bus hubs or connectors,false
separate,SN,part,43211609,Universal serial bus hubs or connectors,false
device,HN,adapter,43211609,Universal serial bus hubs or connectors,true
serial_port,HN,port,43211609,Universal serial bus hubs or connectors,true
container,HN,case,43211609,Universal serial bus hubs or connectors,true
container,SN,cargo_container,43211609,Universal serial bus hubs or connectors,true
cargo_container,SN,container,43211609,Universal serial bus hubs or connectors,false
state_of_mind,HN,case,43211609,Universal serial bus hubs or connectors,true
state_of_mind,SN,cognitive_state,43211609,Universal serial bus hubs or connectors,true
cognitive_state,SN,state_of_mind,43211609,Universal serial bus hubs or connectors,false
fact,HN,case,43211609,Universal serial bus hubs or connectors,true
paper,HN,card,43211609,Universal serial bus hubs or connectors,true
paper,SN,newspaper,43211609,Universal serial bus hubs or connectors,true
newspaper,SN,paper,43211609,Universal serial bus hubs or connectors,false
correspondence,HN,card,43211609,Universal serial bus hubs or connectors,true
correspondence,SN,agreement,43211609,Universal serial bus hubs or connectors,true
agreement,SN,correspondence,43211609,Universal serial bus hubs or connectors,false
record,HN,card,43211609,Universal serial bus hubs or connectors,true
record,SN,phonograph_record,43211609,Universal serial bus hubs or connectors,true
phonograph_record,SN,record,43211609,Universal serial bus hubs or connectors,false
artifact,HN,surface,43211609,Universal serial bus hubs or connectors,true
boundary,HN,surface,43211609,Universal serial bus hubs or connectors,true
boundary,SN,limit,43211609,Universal serial bus hubs or connectors,true
limit,SN,boundary,43211609,Universal serial bus hubs or connectors,false
aspect,HN,surface,43211609,Universal serial bus hubs or connectors,true
aspect,SN,view,43211609,Universal serial bus hubs or connectors,true
view,SN,aspect,43211609,Universal serial bus hubs or connectors,false
layer,HN,surface,43211609,Universal serial bus hubs or connectors,true
layer,SN,level,43211609,Universal serial bus hubs or connectors,true
level,SN,layer,43211609,Universal serial bus hubs or connectors,false
profession,HN,technology,43211609,Universal serial bus hubs or connectors,true
equipment,HN,technology,43211609,Universal serial bus hubs or connectors,true
application,HN,technology,43211609,Universal serial bus hubs or connectors,true
application,SN,software,43211609,Universal serial bus hubs or connectors,true
software,SN,application,43211609,Universal serial bus hubs or connectors,false
machinery,HN,technology,43211609,Universal serial bus hubs or connectors,true
